listing_id,market,country,archetype,property_type,bedrooms,capacity,base_price,is_superhost,review_score,num_reviews,instant_book,wifi,air_conditioning,pool,parking,kitchen,lat,lon,host_since
978841453813134148,Ward 115,ZA,entire_home,Entire rental unit,1,2,1040.0,False,4.8,40,False,True,True,True,False,True,-33.92124,18.41929,2017-04-05
979389112850838242,Ward 55,ZA,entire_home,Entire rental unit,2,4,891.0,True,4.93,30,False,True,False,False,True,True,-33.88318295219278,18.494553688807656,2023-09-07
979400513738726881,Ward 107,ZA,entire_home,Entire home,2,4,1350.0,True,4.89,18,False,True,False,True,True,True,-33.81397,18.49011,2023-09-13
979518194409575373,Ward 55,ZA,entire_home,Entire rental unit,2,4,4506.0,False,4.89,0,True,True,False,False,False,True,-33.8907,18.5105,2019-11-20
979537970504070017,Ward 55,ZA,entire_home,Entire rental unit,1,2,1561.0,False,4.2,5,True,False,False,False,False,True,-33.89512,18.50649,2019-11-20
979552524648629803,Ward 55,ZA,entire_home,Entire home,6,12,19500.0,False,4.89,0,False,True,True,True,True,True,-33.87238,18.49125,2017-03-01
980093889875179948,Ward 54,ZA,entire_home,Entire rental unit,2,4,2893.0,False,4.85,13,True,True,False,True,True,True,-33.92282,18.3833,2015-02-19
980154080056183236,Ward 77,ZA,entire_home,Entire guest suite,1,2,669.0,True,5.0,32,False,True,False,False,True,True,-33.94119,18.40712,2014-02-18
980928159042433484,Ward 107,ZA,entire_home,Entire rental unit,2,4,2450.0,True,4.75,4,False,True,False,True,True,True,-33.8221854,18.4778088,2016-07-28
980942319645107992,Ward 115,ZA,entire_home,Entire rental unit,1,2,672.0,False,4.73,30,False,True,False,False,True,True,-33.9182772,18.424948,2016-07-09
982389183742361534,Ward 54,ZA,entire_home,Entire home,4,7,5500.0,True,4.79,19,False,True,False,True,True,True,-33.9531776,18.3893335,2015-11-18
983048310655678292,Ward 69,ZA,entire_home,Entire rental unit,4,8,2729.0,True,4.93,27,False,True,True,True,True,True,-34.10639,18.39714,2018-09-23
983146877355635166,Ward 58,ZA,entire_home,Entire home,5,10,12000.0,True,5.0,1,False,True,False,True,True,True,-33.96891,18.48833,2015-03-22
983235504631454875,Ward 115,ZA,entire_home,Entire home,1,4,1800.0,False,5.0,2,False,True,False,False,True,True,-33.92797554046777,18.453109220985667,2021-09-20
983445633355502117,Ward 115,ZA,entire_home,Entire rental unit,1,2,1106.0,True,4.75,4,True,True,True,True,True,True,-33.92930109252156,18.422888413769535,2016-07-12
983875840098266756,Ward 54,ZA,private_room,Private room in guesthouse,1,2,11835.0,False,4.89,0,True,True,True,False,False,False,-33.95351,18.37716,2023-09-28
983922364609364466,Ward 100,ZA,private_room,Private room in home,3,6,3367.0,False,4.89,0,True,True,True,False,True,True,-34.15156,18.86087,2019-10-13
984062767147306890,Ward 64,ZA,entire_home,Entire home,3,6,1774.0,False,5.0,1,False,True,False,False,True,True,-34.10478,18.47115,2016-03-12
985307240599814272,Ward 74,ZA,entire_home,Entire home,4,8,19531.0,False,5.0,2,False,True,False,True,True,True,-34.01242913687766,18.39314384100506,2022-12-10
985339564939911929,Ward 74,ZA,entire_home,Entire rental unit,1,2,2032.0,False,4.97,33,False,True,False,True,True,True,-34.04656217315105,18.36289205714722,2022-06-11
985396234809521853,Ward 54,ZA,entire_home,Entire home,5,10,75065.0,False,4.89,0,True,True,True,True,False,False,-33.9284543,18.3880421,2017-03-28
985595083318508355,Ward 2,ZA,entire_home,Entire rental unit,1,2,392.0,False,5.0,6,False,True,False,False,True,True,-33.89603,18.59069,2018-07-19
985970320760507431,Ward 115,ZA,entire_home,Entire rental unit,1,2,1590.0,False,4.09,11,True,True,False,True,True,True,-33.9128407,18.4183492,2023-09-22
986016620960368533,Ward 62,ZA,entire_home,Entire rental unit,1,2,1417.0,True,5.0,1,False,True,False,False,True,True,-34.0183935,18.4688162,2022-01-26
986054044916078489,Ward 115,ZA,entire_home,Entire rental unit,1,2,1502.0,False,4.75,24,False,True,True,True,True,True,-33.91688,18.42257,2022-03-02
986184709938317082,Ward 115,ZA,entire_home,Entire rental unit,1,3,900.0,False,4.82,61,False,True,False,True,True,True,-33.9241702,18.4224489,2022-07-31
986652091937628414,Ward 23,ZA,entire_home,Entire home,1,2,543.0,False,4.78,9,False,True,False,False,True,True,-33.73198,18.44314,2016-06-12
986897227767730315,Ward 64,ZA,private_room,Private room in home,1,2,540.0,False,4.89,0,False,True,False,False,False,True,-34.10493,18.46976,2016-03-12
987581543241081892,Ward 77,ZA,entire_home,Entire rental unit,2,4,1357.0,True,5.0,32,False,True,False,True,True,True,-33.94298580230266,18.424053957672125,2017-03-11
987645999966029239,Ward 107,ZA,entire_home,Entire rental unit,2,4,2250.0,False,5.0,3,False,True,True,True,True,True,-33.83043,18.48099,2020-11-21
988077344760208969,Ward 58,ZA,entire_home,Entire home,2,3,1337.0,False,4.14,7,False,True,True,False,True,True,-33.9887202,18.4729612,2016-02-12
988953497995354740,Ward 115,ZA,entire_home,Entire rental unit,2,4,1900.0,True,4.91,91,False,True,True,True,True,True,-33.913488676325024,18.42527087777853,2023-08-19
989080988493486657,Ward 57,ZA,entire_home,Entire home,4,8,1502.0,False,5.0,2,False,True,True,True,False,True,-33.95473,18.47755,2019-01-13
989208481000378355,Ward 54,ZA,entire_home,Entire rental unit,3,6,31715.0,False,4.89,0,False,True,True,True,True,True,-33.96257,18.38275,2012-04-05
989222426984961166,Ward 23,ZA,entire_home,Entire rental unit,1,3,679.0,True,5.0,14,True,True,False,True,True,True,-33.809602159307026,18.484142012894154,2014-12-26
989909888220240622,Ward 5,ZA,entire_home,Entire rental unit,1,2,1502.0,False,4.89,0,False,True,False,False,True,True,-33.86172,18.5348,2023-09-27
990015856004970924,Ward 115,ZA,entire_home,Entire rental unit,1,3,826.0,False,4.83,115,False,True,True,True,True,True,-33.918798957970495,18.423418135551493,2016-07-10
990383278474043553,Ward 64,ZA,entire_home,Entire home,3,6,3143.0,False,4.89,0,False,True,False,False,True,True,-34.10440235818025,18.47262763595786,2016-05-10
991678822581191772,Ward 70,ZA,entire_home,Entire home,3,6,2369.0,True,5.0,11,False,True,False,True,True,True,-33.8585489,18.6308208,2018-12-10
993220648973221067,Ward 115,ZA,entire_home,Entire rental unit,1,2,1502.0,False,4.25,4,True,True,True,True,True,True,-33.9176714,18.4215188,2023-10-02
993284348005048005,Ward 73,ZA,entire_home,Entire home,4,6,3220.0,True,4.87,31,False,True,False,True,True,True,-34.01953,18.46369,2018-11-14
993557285936869364,Ward 83,ZA,entire_home,Entire rental unit,1,3,1200.0,False,4.69,13,False,True,False,False,True,True,-34.10759,18.83058,2015-03-09
993562988349929274,Ward 115,ZA,entire_home,Entire rental unit,1,2,423.0,False,4.67,9,False,True,False,True,False,True,-33.9294146,18.4292098,2020-09-28
993907382139103459,Ward 115,ZA,entire_home,Entire rental unit,1,2,946.0,False,4.74,38,False,True,False,False,True,True,-33.9142,18.42047,2023-10-03
993937207619256237,Ward 115,ZA,entire_home,Entire rental unit,2,4,3277.0,False,5.0,6,False,True,False,False,True,True,-33.9106402,18.3992775,2023-10-03
994026280986985641,Ward 54,ZA,entire_home,Entire guesthouse,1,2,900.0,False,4.89,0,True,True,False,False,True,False,-33.9142232,18.3898092,2012-06-01
994228745392336010,Ward 113,ZA,entire_home,Entire home,3,6,1502.0,False,5.0,2,False,True,False,True,True,True,-33.8351,18.50791,2018-01-24
994649032059364630,Ward 1,ZA,entire_home,Entire home,4,8,6840.0,False,4.89,0,False,True,True,True,True,True,-33.88231,18.58444,2019-10-04
994741657262588682,Ward 115,ZA,entire_home,Entire rental unit,2,4,4237.0,False,4.89,0,True,True,True,True,True,True,-33.91307219652081,18.418499403704825,2017-01-19
995345469593062003,Ward 84,ZA,private_room,Private room in rental unit,1,6,1334.0,False,4.89,0,True,True,False,False,False,True,-34.07379,18.85494,2019-12-30
995345475919511057,Ward 84,ZA,private_room,Private room in guesthouse,1,3,1318.0,False,4.89,0,True,True,False,False,False,True,-34.07222,18.85557,2019-12-30
995467979284696629,Ward 74,ZA,entire_home,Entire home,4,7,4037.0,True,5.0,12,False,True,False,True,True,True,-34.03557,18.36115,2023-10-05
995497114641554903,Ward 115,ZA,entire_home,Entire rental unit,2,4,5332.0,False,5.0,2,False,True,True,True,True,True,-33.91437,18.42154,2014-08-27
995579247716113673,Ward 54,ZA,entire_home,Entire rental unit,3,6,6345.0,True,4.85,39,False,True,True,True,True,True,-33.9219018,18.3806645,2015-07-21
996855070509815154,Ward 115,ZA,entire_home,Entire rental unit,1,4,1995.0,False,4.6,5,True,True,True,True,True,True,-33.92054,18.41731,2016-04-28
997832398442666975,Ward 54,ZA,entire_home,Entire condo,1,2,1233.0,True,4.87,53,False,True,True,False,True,True,-33.91877306776897,18.38897354900837,2014-11-21
997858056924084610,Ward 54,ZA,entire_home,Entire rental unit,1,2,1338.0,True,5.0,29,False,True,True,False,True,True,-33.917301706518565,18.392146536165587,2016-03-07
997903553470953839,Ward 54,ZA,entire_home,Entire rental unit,2,4,1502.0,True,5.0,15,False,True,False,False,False,True,-33.91774,18.39146,2015-08-07
998311855958185323,Ward 54,ZA,entire_home,Entire rental unit,1,2,1626.0,False,4.86,71,False,True,True,False,True,True,-33.91565,18.39,2014-08-27
998318946458624505,Ward 115,ZA,entire_home,Entire rental unit,1,2,1458.0,False,4.85,87,False,True,True,True,True,True,-33.91648,18.42117,2015-02-16
998607007267428814,Ward 69,ZA,entire_home,Entire home,3,6,4609.0,False,4.89,0,False,True,False,False,True,True,-34.13793,18.36031,2023-10-09
999037283014893306,Ward 23,ZA,entire_home,Entire home,2,4,1502.0,False,4.89,0,True,True,False,False,True,True,-33.7869,18.45893,2019-06-03
999112664383493210,Ward 115,ZA,entire_home,Entire rental unit,1,2,952.0,False,4.29,17,True,True,True,True,True,True,-33.9219464,18.4187235,2022-12-23
999736861694624744,Ward 23,ZA,private_room,Private room in guest suite,1,2,850.0,False,5.0,2,False,True,False,False,True,True,-33.80503,18.46777,2016-04-28
999758714814664691,Ward 54,ZA,entire_home,Entire rental unit,1,2,1139.0,True,5.0,2,True,True,True,False,True,True,-33.9191619,18.3871124,2023-10-11
999845432485413434,Ward 115,ZA,private_room,Private room in guesthouse,1,2,879.0,False,4.89,0,True,True,False,False,False,False,-33.90776,18.41164,2023-10-11
1000071983366692065,Ward 54,ZA,entire_home,Entire rental unit,1,2,1502.0,True,5.0,42,False,True,True,False,True,True,-33.9352795,18.3780786,2023-10-01
1000596235214900699,Ward 54,ZA,private_room,Private room in guesthouse,1,2,764.0,False,4.89,0,True,True,False,False,True,False,-33.9142232,18.3898092,2012-06-01
1000596294570047533,Ward 100,ZA,entire_home,Other,3,6,2400.0,True,4.5,6,True,True,False,False,True,True,-34.171144427210244,18.847048580646515,2017-06-25
1000602334152847325,Ward 84,ZA,entire_home,Entire home,4,7,2430.0,False,4.78,9,False,True,False,True,True,True,-34.1194182,18.9165788,2017-04-24
1000691028080569773,Ward 54,ZA,private_room,Private room in guesthouse,1,2,795.0,False,4.89,0,True,True,False,False,True,False,-33.9142232,18.3898092,2012-06-01
1001212558628903128,Ward 74,ZA,entire_home,Entire rental unit,2,4,1502.0,False,5.0,1,False,True,False,True,True,True,-34.05160591363699,18.362986784655774,2023-10-13
1001242433176626644,Ward 115,ZA,entire_home,Entire rental unit,2,4,1507.0,False,5.0,28,False,True,False,False,False,True,-33.90916,18.40141,2022-09-05
1001270073103275483,Ward 62,ZA,entire_home,Entire home,1,2,1808.0,True,4.93,15,False,True,False,False,False,True,-34.00631919848734,18.462382784655777,2015-04-17
1001818066476275573,Ward 54,ZA,entire_home,Entire villa,2,4,11429.0,True,5.0,15,False,True,True,True,True,True,-33.95557,18.38416,2014-08-06
1002111020774111969,Ward 77,ZA,entire_home,Entire rental unit,1,2,1502.0,False,5.0,6,True,True,True,False,True,True,-33.9341113,18.416408,2014-06-24
1002624393463104172,Ward 112,ZA,entire_home,Entire home,3,6,2655.0,False,5.0,1,False,True,False,True,True,True,-33.8442037381487,18.63851957023144,2016-10-09
1003318370204741158,Ward 54,ZA,entire_home,Entire home,3,5,4875.0,False,5.0,1,False,True,False,True,True,True,-33.95175438400779,18.38950839577025,2015-12-01
1003412073008660109,Ward 61,ZA,entire_home,Entire rental unit,2,4,2250.0,False,5.0,2,False,True,False,False,False,True,-34.19678,18.43869,2014-11-14
1003457571565336359,Ward 84,ZA,private_room,Private room in bed and breakfast,1,2,1237.0,False,5.0,3,True,True,False,True,True,True,-34.07001,18.86635,2020-03-18
1004198861632667810,Ward 115,ZA,private_room,Private room in rental unit,1,2,3000.0,True,5.0,3,True,True,True,False,True,True,-33.90968,18.42153,2019-06-27
1004213378115466366,Ward 23,ZA,entire_home,Entire rental unit,2,4,1780.0,False,4.62,13,True,True,False,False,False,True,-33.8025254059524,18.4626388245367,2023-08-16
1004218174824417676,Ward 107,ZA,entire_home,Entire rental unit,2,4,1870.0,False,5.0,6,True,True,False,False,False,True,-33.8226919025373,18.4778293541416,2023-08-16
1004219874769764586,Ward 115,ZA,entire_home,Entire rental unit,1,2,1465.0,False,5.0,1,True,True,True,False,True,True,-33.9241702,18.4224489,2012-06-01
1004230822010702931,Ward 113,ZA,entire_home,Entire rental unit,1,2,1138.0,False,4.7,37,True,True,False,True,False,True,-33.8268,18.49227,2023-08-16
1004367117789482209,Ward 70,ZA,entire_home,Entire rental unit,1,4,695.0,True,5.0,43,False,True,False,False,True,True,-33.86683300582376,18.62704709172249,2023-10-17
1004786213382410478,Ward 54,ZA,entire_home,Entire home,2,5,3800.0,False,4.67,9,False,True,True,False,True,True,-33.95632,18.37958,2017-04-03
1005051597787693975,Ward 84,ZA,entire_home,Entire rental unit,1,2,1270.0,False,5.0,6,False,True,True,False,True,True,-34.078,18.84725,2016-03-18
1005085443504085869,Ward 84,ZA,entire_home,Entire rental unit,2,4,2160.0,False,5.0,7,True,True,False,True,False,True,-34.06435,18.85709,2014-11-12
1005597757682494166,Ward 107,ZA,entire_home,Entire rental unit,2,4,1450.0,False,4.8,10,True,True,False,False,True,True,-33.8194532,18.4789333,2016-08-21
1005684109372595905,Ward 115,ZA,entire_home,Entire rental unit,1,2,1317.0,False,5.0,2,True,True,False,True,True,True,-33.921922454438395,18.41869600512165,2023-08-22
1005804260073936027,Ward 115,ZA,entire_home,Entire rental unit,2,5,2782.0,True,4.77,91,False,True,True,False,True,True,-33.9152919,18.4211637,2018-10-04
1006421733843496225,Ward 77,ZA,entire_home,Entire rental unit,2,3,963.0,False,4.89,0,False,True,False,False,False,True,-33.9367978,18.4208125,2017-10-27
1007061789253593363,Ward 54,ZA,entire_home,Entire home,3,6,16249.0,False,4.89,0,False,True,True,True,True,True,-33.95093,18.38202,2016-06-09
1008402116517303671,Ward 23,ZA,entire_home,Entire home,3,6,4500.0,False,5.0,5,False,True,False,True,True,True,-33.80818452803581,18.46832871349183,2018-10-07
1008708722682317676,Ward 85,ZA,entire_home,Entire rental unit,2,6,1309.0,False,4.0,5,False,True,False,False,True,True,-34.12108,18.83239,2016-12-03
1009100921982846585,Ward 23,ZA,entire_home,Entire rental unit,2,6,1663.0,False,4.6,5,False,True,False,True,True,True,-33.785208,18.455797,2023-04-07
1009231161046463053,Ward 77,ZA,entire_home,Entire rental unit,2,4,3600.0,False,5.0,1,False,False,True,False,False,True,-33.93424,18.40873,2017-12-04
1009416557827841580,Ward 83,ZA,entire_home,Entire rental unit,2,4,1200.0,True,5.0,17,False,True,False,True,True,True,-34.11311,18.82362,2018-01-27
1009868773530479870,Ward 115,ZA,entire_home,Entire serviced apartment,1,2,1342.0,True,4.71,24,False,True,True,False,True,True,-33.919079,18.4200243,2020-07-29
1009885588081102496,Ward 54,ZA,entire_home,Entire rental unit,1,2,1052.0,False,4.78,49,False,True,False,False,False,True,-33.9185815,18.3868487,2021-10-14
1010648099874393957,Ward 54,ZA,entire_home,Entire rental unit,2,4,1666.0,True,4.81,31,True,True,True,False,True,True,-33.91408699999999,18.3921008,2022-11-19
1010669920569807115,Ward 54,ZA,entire_home,Entire rental unit,1,2,1764.0,True,4.64,14,True,True,True,False,True,True,-33.91408699999999,18.3921008,2022-11-19
1010693872494533817,Ward 57,ZA,entire_home,Entire rental unit,2,4,855.0,True,4.33,6,False,True,False,False,True,True,-33.93095,18.45658,2010-10-07
1011448829893109488,Ward 77,ZA,entire_home,Entire rental unit,2,4,4275.0,True,4.9,10,False,True,False,False,True,True,-33.94313,18.42173,2013-08-12
1011529551417565935,Ward 115,ZA,entire_home,Entire rental unit,1,2,1118.0,False,4.57,23,False,True,True,True,False,True,-33.9219464,18.4187235,2022-03-02
1012164878640830826,Ward 23,ZA,entire_home,Entire rental unit,1,2,1615.0,True,5.0,1,False,True,False,False,True,True,-33.7993956,18.460851,2016-07-28
1012819468552708967,Ward 54,ZA,entire_home,Entire home,2,4,2500.0,True,4.92,13,False,True,False,False,True,True,-33.960776591015446,18.37453306931152,2014-06-29
1012939994057978413,Ward 54,ZA,entire_home,Entire home,5,10,25341.0,True,4.89,27,False,True,True,True,True,True,-33.95643,18.38133,2023-09-12
1012941053661871001,Ward 61,ZA,entire_home,Entire rental unit,1,2,904.0,False,4.9,10,False,True,False,False,True,True,-34.1536395,18.4278597,2023-10-29
1013595202666908299,Ward 107,ZA,entire_home,Entire rental unit,3,6,3256.0,True,5.0,9,False,True,False,True,True,True,-33.8221854,18.4778088,2016-07-28
1013619430768852697,Ward 74,ZA,entire_home,Entire rental unit,1,2,1450.0,False,4.77,26,True,True,False,False,True,True,-34.0449504,18.3450178,2016-09-06
1013718494828438319,Ward 115,ZA,entire_home,Entire rental unit,1,4,791.0,True,4.78,9,False,True,True,True,True,True,-33.92516,18.4231,2014-12-06
1013752648168607120,Ward 59,ZA,entire_home,Entire home,4,8,6994.0,False,4.88,8,False,True,False,True,True,True,-33.97166540000001,18.4755677,2016-03-18
1014141557777590258,Ward 83,ZA,entire_home,Entire home,4,8,6848.0,False,4.89,0,False,True,False,True,True,True,-34.10915,18.82454,2019-08-18
1014361870743287566,Ward 115,ZA,entire_home,Entire rental unit,1,2,1228.0,False,4.84,25,False,True,True,False,True,True,-33.9182604,18.4179181,2017-04-05
1014983802359177923,Ward 57,ZA,entire_home,Entire home,2,3,1764.0,False,4.4,5,False,True,False,False,True,True,-33.94942,18.47203,2018-11-03
1015073129845487710,Ward 107,ZA,entire_home,Entire rental unit,1,2,573.0,False,4.42,12,False,True,False,False,True,True,-33.82071,18.48629,2018-06-13
1015109408328480689,Ward 54,ZA,entire_home,Entire rental unit,2,4,3670.0,True,5.0,18,False,True,True,False,True,True,-33.9226768,18.3808071,2015-12-16
1015632114814291839,Ward 55,ZA,entire_home,Entire rental unit,1,2,1769.0,False,4.88,51,True,True,False,False,True,True,-33.8958279,18.5044056,2013-12-08
1015675663587167085,Ward 64,ZA,entire_home,Entire rental unit,2,4,2318.0,True,4.96,24,True,True,False,False,True,True,-34.10787,18.47029,2018-09-26
1015836597568119704,Ward 115,ZA,entire_home,Entire rental unit,2,4,1992.0,False,4.61,18,False,True,True,False,True,True,-33.9077748,18.4070088,2016-02-03
1015870783613325851,Ward 77,ZA,entire_home,Entire rental unit,1,2,1502.0,True,4.9,10,False,True,False,False,False,True,-33.93450016818731,18.416717426983645,2018-06-24
1016439521426693652,Ward 62,ZA,entire_home,Entire home,4,8,9306.0,True,5.0,1,False,True,True,True,True,True,-34.01348,18.44874,2015-01-06
1016467308767295902,Ward 54,ZA,entire_home,Entire home,3,6,6747.0,False,5.0,9,False,True,False,True,True,True,-33.96038326435504,18.38537134066637,2010-03-31
1016499931083926436,Ward 23,ZA,entire_home,Entire home,3,7,7002.0,False,5.0,1,False,True,False,True,True,True,-33.79956416325158,18.46053340510676,2015-05-15
1016578675690590315,Ward 57,ZA,private_room,Private room in home,1,1,1502.0,False,5.0,3,False,True,False,False,True,True,-33.9507739,18.4705635,2016-03-08
1016582912969227643,Ward 57,ZA,private_room,Private room in home,1,1,424.0,False,5.0,2,False,True,False,False,True,True,-33.9507739,18.4705635,2016-03-08
1016687755980092005,Ward 60,ZA,entire_home,Entire home,3,6,1502.0,False,4.89,0,False,True,True,False,True,True,-33.99892,18.4949,2018-03-09
1017289360759868839,Ward 23,ZA,entire_home,Entire home,3,6,3986.0,False,5.0,6,False,True,True,True,True,True,-33.7254378,18.4432763,2018-01-13
1017786732050184679,Ward 113,ZA,entire_home,Entire home,3,6,1296.0,False,5.0,2,False,True,False,True,False,True,-33.81651,18.50437,2018-05-29
1017874858484406554,Ward 62,ZA,entire_home,Entire home,5,6,5700.0,False,4.67,3,False,True,False,True,True,True,-33.98672,18.44186,2016-04-10
1018530398612003780,Ward 2,ZA,entire_home,Entire rental unit,2,4,1032.0,False,4.64,22,False,True,False,True,True,True,-33.894972077182416,18.56799691915512,2018-07-22
1018548331586720445,Ward 77,ZA,entire_home,Entire rental unit,2,4,1299.0,True,4.91,66,False,True,False,False,True,True,-33.932801432956126,18.407464434393308,2012-11-18
1018617021417846915,Ward 54,ZA,entire_home,Entire rental unit,1,2,1018.0,True,4.57,14,False,True,True,False,True,True,-33.92415930000001,18.3818729,2023-11-06
1018646873883590995,Ward 100,ZA,entire_home,Entire villa,6,12,1502.0,False,5.0,1,True,True,False,False,True,True,-34.1446659,18.8517087,2014-06-20
1018646879555067224,Ward 100,ZA,entire_home,Entire villa,3,6,5100.0,False,4.0,2,True,True,False,True,True,True,-34.1717405,18.845424,2014-06-20
1019158559107270220,Ward 115,ZA,entire_home,Entire rental unit,1,2,721.0,False,4.68,73,False,True,False,False,False,True,-33.90101,18.40809,2022-11-09
1019335950658894865,Ward 1,ZA,entire_home,Entire home,2,4,2100.0,False,5.0,1,False,True,False,False,False,True,-33.84258,18.55094,2018-08-03
1019349509432184813,Ward 85,ZA,entire_home,Entire rental unit,3,6,1800.0,False,4.75,8,False,True,False,False,False,True,-34.12137987396351,18.83116230422972,2020-07-07
1019379335205839230,Ward 54,ZA,entire_home,Entire rental unit,1,2,1311.0,False,4.68,19,True,True,False,False,False,True,-33.91139,18.39185,2021-12-28
1019446041991676565,Ward 84,ZA,entire_home,Entire rental unit,2,4,1502.0,False,4.89,0,False,True,False,True,True,True,-34.1024588,18.8787838,2019-12-06
1019460641902810386,Ward 74,ZA,entire_home,Entire rental unit,1,2,1645.0,False,5.0,1,False,True,False,False,True,True,-34.01142,18.33491,2016-09-03
1020072050466039336,Ward 107,ZA,entire_home,Entire home,3,6,1520.0,False,4.5,6,True,True,True,False,True,True,-33.8212484,18.4805993,2018-02-07
1020107789364827975,Ward 55,ZA,entire_home,Entire rental unit,1,2,1242.0,True,5.0,4,False,True,False,False,True,True,-33.89599338588948,18.50607513386842,2014-02-24
1020227466848989283,Ward 54,ZA,entire_home,Entire rental unit,1,2,1047.0,False,4.4,10,True,True,False,False,False,True,-33.9118761,18.3922077,2021-12-28
1020693677002211977,Ward 85,ZA,entire_home,Entire rental unit,1,2,850.0,False,5.0,1,False,True,False,True,True,True,-34.1183304,18.8409514,2020-12-19
1020733285910524774,Ward 77,ZA,private_room,Private room in rental unit,1,2,874.0,False,4.89,0,False,True,True,False,False,True,-33.9276045,18.4079841,2015-03-20
1021118928578848466,Ward 64,ZA,entire_home,Entire townhouse,2,4,2999.0,True,4.92,13,False,True,True,True,True,True,-34.126481,18.447983,2023-05-08
1021471822076930818,Ward 23,ZA,entire_home,Entire rental unit,2,4,1502.0,False,5.0,4,False,True,False,True,False,True,-33.78304276905604,18.4548312656067,2022-05-31
1021527514066472701,Ward 54,ZA,entire_home,Entire rental unit,1,1,1445.0,False,5.0,1,True,True,False,True,False,True,-33.9635141,18.3767448,2023-04-05
1022405374743655140,Ward 71,ZA,entire_home,Entire home,4,8,5200.0,False,5.0,4,True,True,False,True,True,True,-34.05602,18.4417,2015-12-22
1022405985441535179,Ward 113,ZA,entire_home,Entire home,3,6,4071.0,False,4.0,1,True,True,False,False,True,True,-33.818769,18.519685,2019-11-18
1022447881945360108,Ward 77,ZA,private_room,Private room in home,1,1,1502.0,False,5.0,5,False,True,False,False,True,True,-33.93244,18.42184,2023-11-11
1022459212005577181,Ward 54,ZA,entire_home,Entire home,3,6,10000.0,True,5.0,4,False,True,False,True,True,True,-33.91163872517636,18.395454275393668,2022-09-19
1022962442804817954,Ward 54,ZA,private_room,Private room in rental unit,1,2,10003.0,True,4.91,22,False,True,True,True,True,True,-33.96569,18.37439,2023-11-12
1023019786089065269,Ward 115,ZA,entire_home,Entire condo,2,4,2294.0,True,4.8,44,True,True,True,True,False,True,-33.91963,18.4249699,2019-03-21
1023598431361100561,Ward 115,ZA,entire_home,Entire rental unit,2,4,2003.0,False,4.47,15,True,True,False,False,False,True,-33.910093026267475,18.411961371904777,2023-08-22
1023738654071092222,Ward 77,ZA,entire_home,Entire home,3,6,1440.0,False,4.67,24,False,True,False,False,True,True,-33.92117,18.41216,2021-03-25
1023764939208912426,Ward 54,ZA,entire_home,Entire condo,2,4,1624.0,False,4.5,16,False,True,False,False,False,True,-33.91915153645147,18.38658043914793,2015-05-24
1023905451715500867,Ward 115,ZA,entire_home,Entire rental unit,1,2,810.0,True,4.64,11,False,True,False,False,False,True,-33.92169,18.42318,2011-09-26
1023920424536800703,Ward 115,ZA,entire_home,Entire rental unit,1,2,939.0,True,5.0,5,False,True,False,False,True,True,-33.9326936,18.4133296,2021-03-23
1024268756754745223,Ward 100,ZA,entire_home,Entire home,4,8,3500.0,False,4.89,0,False,False,False,False,False,False,-34.1418741556476,18.88354539871216,2023-09-12
1024301289442054466,Ward 84,ZA,entire_home,Entire home,1,4,1400.0,False,4.0,1,False,True,True,False,True,True,-34.08001,18.87683,2016-06-27
1024475149239665490,Ward 77,ZA,entire_home,Entire rental unit,1,3,1106.0,False,4.67,24,False,True,False,False,True,True,-33.9355878,18.4311008,2017-03-31
1024478857005735606,Ward 107,ZA,entire_home,Entire rental unit,2,4,2372.0,False,5.0,3,False,True,False,True,True,True,-33.82403486217904,18.47820013704832,2022-10-03
1024684252876256112,Ward 104,ZA,entire_home,Entire home,2,4,1467.0,False,5.0,1,False,True,False,False,True,True,-33.80430677680499,18.529017381370068,2018-10-14
1024685826543797688,Ward 54,ZA,entire_home,Entire rental unit,1,2,2603.0,True,4.94,32,False,True,True,False,True,True,-33.9226768,18.3808071,2015-12-16
1024940503125942645,Ward 15,ZA,entire_home,Entire home,2,4,3000.0,True,5.0,1,True,True,True,True,True,True,-34.04680574525386,18.824453316628933,2017-11-27
1024987563077658693,Ward 54,ZA,entire_home,Entire villa,1,2,2875.0,True,4.64,11,False,True,True,True,True,True,-33.967198,18.3811976,2023-10-26
1025054519657306901,Ward 115,ZA,entire_home,Entire rental unit,1,2,646.0,False,4.62,34,True,True,False,False,True,False,-33.9293,18.44577,2015-10-04
1025178484037821107,Ward 23,ZA,private_room,Private room in home,1,1,487.0,False,5.0,7,False,True,False,True,True,True,-33.7991063,18.4759718,2015-09-12
1025818947098240807,Ward 54,ZA,entire_home,Entire home,3,6,1502.0,False,4.89,0,False,True,False,True,True,True,-33.9238144,18.3811235,2023-06-21
1026098889314776401,Ward 115,ZA,entire_home,Entire guesthouse,2,4,1921.0,False,4.89,0,False,True,False,False,False,True,-33.921244,18.420606,2023-11-03
1026640487420928282,Ward 69,ZA,entire_home,Entire rental unit,1,4,1265.0,True,4.93,61,False,True,False,False,True,True,-34.09994,18.36353,2015-11-20
1026702475113157047,Ward 64,ZA,entire_home,Entire condo,1,2,920.0,True,5.0,16,False,True,False,False,True,True,-34.1079968,18.4696134,2018-01-04
1026721922001124670,Ward 74,ZA,entire_home,Entire home,1,2,1502.0,True,4.86,42,False,True,False,True,True,True,-34.034814,18.357174,2019-11-22
